LEVEL1ID,LEVEL2ID,LEVEL3ID,LEVEL4ID,LEVEL5ID,SURVEYR,BYCOND,descrip_E,descrip_F,DEMCODE,QUESTION,TITLE_E,TITLE_F,ANSWER1,ANSWER2,ANSWER3,ANSWER4,ANSWER5,ANSWER6,ANSWER7,MOST_POSITIVE_OR_LEAST_NEGATIVE,NEUTRAL_OR_MIDDLE_CATEGORY,MOST_NEGATIVE_OR_LEAST_POSITIVE,AGREE,SCORE5,SCORE100,ANSCOUNT,DEPT_E,DEPT_F,INDICATORID,INDICATORENG,INDICATORFRA,SUBINDICATORID,SUBINDICATORENG,SUBINDICATORFRA
6,0,0,0,0,2022,Q116 = 8,Age - 55 - 59 years,Âge - 55 à 59 ans,1085,Q01,"Question 1. I have the tools, technology and equipment I need to do my job.","Question 1. Je dispose des outils, de la technologie et de l'équipement dont j'ai besoin pour effectuer mon travail.",41,43,2,10,3,0,0,84,2,14,84,4.08,77,505.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,14,Physical environment and equipment,Environnement physique et équipement
6,0,0,0,0,2022,Q116 = 9,Age - 60 years and over,Âge - 60 ans et plus,1086,Q01,"Question 1. I have the tools, technology and equipment I need to do my job.","Question 1. Je dispose des outils, de la technologie et de l'équipement dont j'ai besoin pour effectuer mon travail.",47,39,3,6,3,0,0,87,3,10,87,4.21,80,400.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,14,Physical environment and equipment,Environnement physique et équipement
6,0,0,0,0,2022,Q81 = 1,Supervisor,Superviseur(e),1003,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",69,22,4,3,1,1,1,92,4,4,92,4.57,89,1430.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,15,Use of official languages,Utilisation des langues officielles
6,0,0,0,0,2022,Q81 = 2,Non-supervisor,Pas superviseur(e),1004,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",76,16,4,2,1,0,1,93,4,3,93,4.66,92,4140.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,15,Use of official languages,Utilisation des langues officielles
6,0,0,0,0,2022,D110 = 1,Less than 3 years in the federal public service,Moins de trois ans à la fonction publique fédérale,1046,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",85,12,1,1,1,0,0,97,1,2,97,4.8,95,800.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,15,Use of official languages,Utilisation des langues officielles
6,0,0,0,0,2022,D110 = 2,3 to 10 years in the federal public service,3 à 10 ans à la fonction publique fédérale,1047,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",75,16,4,2,1,0,1,93,4,4,93,4.64,91,1625.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,15,Use of official languages,Utilisation des langues officielles
6,0,0,0,0,2022,D110 = 3,11 to 20 years in the federal public service,11 à 20 ans à la fonction publique fédérale,1048,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",70,20,5,2,1,1,1,92,5,4,92,4.58,90,2115.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,15,Use of official languages,Utilisation des langues officielles
6,0,0,0,0,2022,D110 = 4,More than 20 years in the federal public service,Plus de 20 ans à la fonction publique fédérale,1049,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",69,20,4,3,1,1,1,92,4,4,92,4.57,89,895.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,15,Use of official languages,Utilisation des langues officielles
6,0,0,0,0,2022,D111 = 1,Less than 3 years in current department or agency,Moins de trois ans au sein du ministère ou organisme actuel,1050,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",79,15,3,2,1,0,0,95,3,3,95,4.71,93,1625.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,15,Use of official languages,Utilisation des langues officielles
6,0,0,0,0,2022,D111 = 2,3 to 10 years in current department or agency,3 à 10 ans au sein du ministère ou organisme actuel,1051,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",74,18,4,2,1,0,1,93,4,4,93,4.63,91,1925.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,15,Use of official languages,Utilisation des langues officielles
6,0,0,0,0,2022,D111 = 3,11 to 20 years in current department or agency,11 à 20 ans au sein du ministère ou organisme actuel,1052,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",70,20,5,2,1,1,1,92,5,3,92,4.58,90,1495.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,15,Use of official languages,Utilisation des langues officielles
6,0,0,0,0,2022,D111 = 4,More than 20 years in current department or agency,Plus de 20 ans au sein du ministère ou organisme actuel,1053,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",69,20,4,3,1,2,2,92,4,5,92,4.57,89,410.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,15,Use of official languages,Utilisation des langues officielles
6,0,0,0,0,2022,Q116 = 1,Age - 24 years and under,Âge - 24 ans et moins,1078,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",89,8,1,2,0,0,0,97,1,2,97,4.84,96,130.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,15,Use of official languages,Utilisation des langues officielles
6,0,0,0,0,2022,Q116 = 2,Age - 25 - 29 years,Âge - 25 à 29 ans,1079,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",82,11,3,2,1,0,0,94,3,3,94,4.72,93,495.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,15,Use of official languages,Utilisation des langues officielles
6,0,0,0,0,2022,Q116 = 3,Age - 30 - 34 years,Âge - 30 à 34 ans,1080,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",80,14,2,2,1,0,1,95,2,3,95,4.73,93,610.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,15,Use of official languages,Utilisation des langues officielles
6,0,0,0,0,2022,Q116 = 4,Age - 35 - 39 years,Âge - 35 à 39 ans,1081,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",75,17,4,2,2,0,1,92,4,3,92,4.62,91,730.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,15,Use of official languages,Utilisation des langues officielles
6,0,0,0,0,2022,Q116 = 5,Age - 40 - 44 years,Âge - 40 à 44 ans,1082,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",69,21,5,2,1,1,1,92,5,3,92,4.57,89,920.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,15,Use of official languages,Utilisation des langues officielles
6,0,0,0,0,2022,Q116 = 6,Age - 45 - 49 years,Âge - 45 à 49 ans,1083,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",71,19,4,3,1,1,0,92,4,4,92,4.59,90,950.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,15,Use of official languages,Utilisation des langues officielles
6,0,0,0,0,2022,Q116 = 7,Age - 50 - 54 years,Âge - 50 à 54 ans,1084,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",72,18,4,3,1,1,1,92,4,4,92,4.6,90,720.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,15,Use of official languages,Utilisation des langues officielles
6,0,0,0,0,2022,Q116 = 8,Age - 55 - 59 years,Âge - 55 à 59 ans,1085,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",69,23,4,3,1,1,0,93,4,4,93,4.58,90,505.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,15,Use of official languages,Utilisation des langues officielles
6,0,0,0,0,2022,Q116 = 9,Age - 60 years and over,Âge - 60 ans et plus,1086,Q02,"Question 2. The material and tools provided for my work, including software and other automated tools, are available in the official language of my choice.","Question 2. Le matériel et les outils mis à ma disposition dans le cadre de mon travail, y compris les logiciels et les autres outils informatisés, sont disponibles dans la langue officielle de mon choix.",70,21,4,1,1,0,2,93,5,2,93,4.62,91,400.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,15,Use of official languages,Utilisation des langues officielles
6,0,0,0,0,2022,Q81 = 1,Supervisor,Superviseur(e),1003,Q03,"Question 3. My physical environment (e.g., office, workspace) is suitable for my job requirements.","Question 3. Mon environnement physique (p. ex. bureau, espace de travail) est adapté aux exigences de mon travail.",38,34,7,14,6,0,1,72,7,20,72,3.84,71,1430.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,14,Physical environment and equipment,Environnement physique et équipement
6,0,0,0,0,2022,Q81 = 2,Non-supervisor,Pas superviseur(e),1004,Q03,"Question 3. My physical environment (e.g., office, workspace) is suitable for my job requirements.","Question 3. Mon environnement physique (p. ex. bureau, espace de travail) est adapté aux exigences de mon travail.",43,33,7,10,5,1,1,77,8,15,77,4,75,4130.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,14,Physical environment and equipment,Environnement physique et équipement
6,0,0,0,0,2022,D110 = 1,Less than 3 years in the federal public service,Moins de trois ans à la fonction publique fédérale,1046,Q03,"Question 3. My physical environment (e.g., office, workspace) is suitable for my job requirements.","Question 3. Mon environnement physique (p. ex. bureau, espace de travail) est adapté aux exigences de mon travail.",52,29,7,6,3,0,2,83,7,9,83,4.25,81,800.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,14,Physical environment and equipment,Environnement physique et équipement
6,0,0,0,0,2022,D110 = 2,3 to 10 years in the federal public service,3 à 10 ans à la fonction publique fédérale,1047,Q03,"Question 3. My physical environment (e.g., office, workspace) is suitable for my job requirements.","Question 3. Mon environnement physique (p. ex. bureau, espace de travail) est adapté aux exigences de mon travail.",40,34,6,12,7,0,0,74,7,19,74,3.88,72,1620.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,14,Physical environment and equipment,Environnement physique et équipement
6,0,0,0,0,2022,D110 = 3,11 to 20 years in the federal public service,11 à 20 ans à la fonction publique fédérale,1048,Q03,"Question 3. My physical environment (e.g., office, workspace) is suitable for my job requirements.","Question 3. Mon environnement physique (p. ex. bureau, espace de travail) est adapté aux exigences de mon travail.",37,36,8,12,6,0,1,75,8,18,75,3.89,72,2115.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,14,Physical environment and equipment,Environnement physique et équipement
6,0,0,0,0,2022,D110 = 4,More than 20 years in the federal public service,Plus de 20 ans à la fonction publique fédérale,1049,Q03,"Question 3. My physical environment (e.g., office, workspace) is suitable for my job requirements.","Question 3. Mon environnement physique (p. ex. bureau, espace de travail) est adapté aux exigences de mon travail.",42,32,8,10,6,1,1,76,8,16,76,3.97,74,890.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,14,Physical environment and equipment,Environnement physique et équipement
6,0,0,0,0,2022,D111 = 1,Less than 3 years in current department or agency,Moins de trois ans au sein du ministère ou organisme actuel,1050,Q03,"Question 3. My physical environment (e.g., office, workspace) is suitable for my job requirements.","Question 3. Mon environnement physique (p. ex. bureau, espace de travail) est adapté aux exigences de mon travail.",48,30,7,8,5,0,2,80,7,13,80,4.1,78,1625.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,14,Physical environment and equipment,Environnement physique et équipement
6,0,0,0,0,2022,D111 = 2,3 to 10 years in current department or agency,3 à 10 ans au sein du ministère ou organisme actuel,1051,Q03,"Question 3. My physical environment (e.g., office, workspace) is suitable for my job requirements.","Question 3. Mon environnement physique (p. ex. bureau, espace de travail) est adapté aux exigences de mon travail.",37,35,7,13,7,0,0,73,7,20,73,3.84,71,1925.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,14,Physical environment and equipment,Environnement physique et équipement
6,0,0,0,0,2022,D111 = 3,11 to 20 years in current department or agency,11 à 20 ans au sein du ministère ou organisme actuel,1052,Q03,"Question 3. My physical environment (e.g., office, workspace) is suitable for my job requirements.","Question 3. Mon environnement physique (p. ex. bureau, espace de travail) est adapté aux exigences de mon travail.",38,37,7,11,5,0,1,77,8,16,77,3.95,74,1495.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,14,Physical environment and equipment,Environnement physique et équipement
6,0,0,0,0,2022,D111 = 4,More than 20 years in current department or agency,Plus de 20 ans au sein du ministère ou organisme actuel,1053,Q03,"Question 3. My physical environment (e.g., office, workspace) is suitable for my job requirements.","Question 3. Mon environnement physique (p. ex. bureau, espace de travail) est adapté aux exigences de mon travail.",44,30,9,9,6,1,0,76,9,16,76,3.98,75,410.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,14,Physical environment and equipment,Environnement physique et équipement
6,0,0,0,0,2022,Q116 = 1,Age - 24 years and under,Âge - 24 ans et moins,1078,Q03,"Question 3. My physical environment (e.g., office, workspace) is suitable for my job requirements.","Question 3. Mon environnement physique (p. ex. bureau, espace de travail) est adapté aux exigences de mon travail.",48,35,6,5,3,1,3,85,6,9,85,4.22,81,130.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,14,Physical environment and equipment,Environnement physique et équipement
6,0,0,0,0,2022,Q116 = 2,Age - 25 - 29 years,Âge - 25 à 29 ans,1079,Q03,"Question 3. My physical environment (e.g., office, workspace) is suitable for my job requirements.","Question 3. Mon environnement physique (p. ex. bureau, espace de travail) est adapté aux exigences de mon travail.",46,30,7,11,6,0,0,76,7,17,76,3.99,75,495.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,14,Physical environment and equipment,Environnement physique et équipement
6,0,0,0,0,2022,Q116 = 3,Age - 30 - 34 years,Âge - 30 à 34 ans,1080,Q03,"Question 3. My physical environment (e.g., office, workspace) is suitable for my job requirements.","Question 3. Mon environnement physique (p. ex. bureau, espace de travail) est adapté aux exigences de mon travail.",42,32,5,13,7,0,1,74,5,20,74,3.89,72,610.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,14,Physical environment and equipment,Environnement physique et équipement
6,0,0,0,0,2022,Q116 = 4,Age - 35 - 39 years,Âge - 35 à 39 ans,1081,Q03,"Question 3. My physical environment (e.g., office, workspace) is suitable for my job requirements.","Question 3. Mon environnement physique (p. ex. bureau, espace de travail) est adapté aux exigences de mon travail.",39,34,7,12,6,1,1,74,7,18,74,3.89,72,730.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,14,Physical environment and equipment,Environnement physique et équipement
6,0,0,0,0,2022,Q116 = 5,Age - 40 - 44 years,Âge - 40 à 44 ans,1082,Q03,"Question 3. My physical environment (e.g., office, workspace) is suitable for my job requirements.","Question 3. Mon environnement physique (p. ex. bureau, espace de travail) est adapté aux exigences de mon travail.",37,39,9,9,5,0,1,77,9,14,77,3.95,74,920.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,14,Physical environment and equipment,Environnement physique et équipement
6,0,0,0,0,2022,Q116 = 6,Age - 45 - 49 years,Âge - 45 à 49 ans,1083,Q03,"Question 3. My physical environment (e.g., office, workspace) is suitable for my job requirements.","Question 3. Mon environnement physique (p. ex. bureau, espace de travail) est adapté aux exigences de mon travail.",39,32,9,11,7,1,1,73,9,17,73,3.89,72,950.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,14,Physical environment and equipment,Environnement physique et équipement
6,0,0,0,0,2022,Q116 = 7,Age - 50 - 54 years,Âge - 50 à 54 ans,1084,Q03,"Question 3. My physical environment (e.g., office, workspace) is suitable for my job requirements.","Question 3. Mon environnement physique (p. ex. bureau, espace de travail) est adapté aux exigences de mon travail.",41,35,7,12,4,0,0,77,7,16,77,3.98,75,720.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,14,Physical environment and equipment,Environnement physique et équipement
6,0,0,0,0,2022,Q116 = 8,Age - 55 - 59 years,Âge - 55 à 59 ans,1085,Q03,"Question 3. My physical environment (e.g., office, workspace) is suitable for my job requirements.","Question 3. Mon environnement physique (p. ex. bureau, espace de travail) est adapté aux exigences de mon travail.",42,35,8,11,3,0,1,78,8,14,78,4.03,76,505.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,14,Physical environment and equipment,Environnement physique et équipement
6,0,0,0,0,2022,Q116 = 9,Age - 60 years and over,Âge - 60 ans et plus,1086,Q03,"Question 3. My physical environment (e.g., office, workspace) is suitable for my job requirements.","Question 3. Mon environnement physique (p. ex. bureau, espace de travail) est adapté aux exigences de mon travail.",45,31,7,8,6,1,2,78,7,15,78,4.04,76,400.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,14,Physical environment and equipment,Environnement physique et équipement
6,0,0,0,0,2022,Q81 = 1,Supervisor,Superviseur(e),1003,Q04,Question 4. I get the training I need to do my job.,Question 4. Je reçois la formation dont j'ai besoin pour faire mon travail.,31,40,11,13,5,0,1,72,11,17,72,3.81,70,1425.0,Health Canada,Santé Canada,3,Workforce,Effectif,5,Job fit and development,Compatibilité entre la personne et l'emploi et perfectionnement
6,0,0,0,0,2022,Q81 = 2,Non-supervisor,Pas superviseur(e),1004,Q04,Question 4. I get the training I need to do my job.,Question 4. Je reçois la formation dont j'ai besoin pour faire mon travail.,34,41,10,10,4,0,0,75,10,15,75,3.9,73,4125.0,Health Canada,Santé Canada,3,Workforce,Effectif,5,Job fit and development,Compatibilité entre la personne et l'emploi et perfectionnement
